,value,percentage,datetime,type,COD-CCAA
319,3232.749,0.0030152551034482,2020-08-01T00:00:00.000+02:00,Otras renovables,5
320,3521.164,0.0037177955444018,2020-09-01T00:00:00.000+02:00,Otras renovables,5
321,3782.983,0.0031325362760592,2020-10-01T00:00:00.000+02:00,Otras renovables,5
322,3756.11,0.0050259619729297,2020-11-01T00:00:00.000+01:00,Otras renovables,5
323,2701.784,0.0020168944042433,2020-12-01T00:00:00.000+01:00,Otras renovables,5
324,724594.7760000001,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,5
325,790174.86,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,5
326,1195159.667,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,5
327,992207.841,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,5
328,1143940.298,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,5
329,992476.221,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,5
330,1181003.9060000002,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,5
331,1072131.176,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,5
332,947110.716,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,5
333,1207642.2000000002,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,5
334,747341.508,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,5
335,1339576.3280000002,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,5
336,227814.858,0.1428110905827463,2021-01-01T00:00:00.000+01:00,Hidráulica,5
337,306758.08,0.2551748716454709,2021-02-01T00:00:00.000+01:00,Hidráulica,5
338,270285.922,0.1748944497462072,2021-03-01T00:00:00.000+01:00,Hidráulica,5
339,235923.132,0.197342086979294,2021-04-01T00:00:00.000+02:00,Hidráulica,5
340,289607.81,0.2242737190020948,2021-05-01T00:00:00.000+02:00,Hidráulica,5
341,275771.771,0.2540784589297809,2021-06-01T00:00:00.000+02:00,Hidráulica,5
342,226436.584,0.1665733081183365,2021-07-01T00:00:00.000+02:00,Hidráulica,5
343,178880.721,0.1563856132445995,2021-08-01T00:00:00.000+02:00,Hidráulica,5
344,122543.897,0.1527898265160605,2021-09-01T00:00:00.000+02:00,Hidráulica,5
345,111800.572,0.1194348984851288,2021-10-01T00:00:00.000+02:00,Hidráulica,5
346,102818.548,0.062268645580299,2021-11-01T00:00:00.000+01:00,Hidráulica,5
347,300180.331,0.2259334900227299,2021-12-01T00:00:00.000+01:00,Hidráulica,5
348,1308593.598,0.820322609774556,2021-01-01T00:00:00.000+01:00,Eólica,5
349,830282.066,0.6906651639659709,2021-02-01T00:00:00.000+01:00,Eólica,5
350,1141945.948,0.7389212384334652,2021-03-01T00:00:00.000+01:00,Eólica,5
351,773997.346,0.6474238040213656,2021-04-01T00:00:00.000+02:00,Eólica,5
352,738724.988,0.5720722807114141,2021-05-01T00:00:00.000+02:00,Eólica,5
353,577510.594,0.5320812975420257,2021-06-01T00:00:00.000+02:00,Eólica,5
354,868237.682,0.6387007804522271,2021-07-01T00:00:00.000+02:00,Eólica,5
355,724809.078,0.6336608635889988,2021-08-01T00:00:00.000+02:00,Eólica,5
356,498674.278,0.6217556181001959,2021-09-01T00:00:00.000+02:00,Eólica,5
357,657321.514,0.7022068571946231,2021-10-01T00:00:00.000+02:00,Eólica,5
358,1431317.856,0.8668302171318106,2021-11-01T00:00:00.000+01:00,Eólica,5
359,959606.523,0.7222566850656418,2021-12-01T00:00:00.000+01:00,Eólica,5
360,54540.025,0.0341896947329934,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,5
361,62253.228,0.0517849748714564,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,5
362,129577.571,0.0838460168839096,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,5
363,181407.039,0.1517411343496159,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,5
364,258720.47,0.2003544102932511,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,5
365,228310.004,0.2103502246231436,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,5
366,260014.917,0.1912745022014847,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,5
367,235912.585,0.2062454470839465,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,5
368,176600.248,0.2201882094104879,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,5
369,162376.008,0.1734638891820738,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,5
370,112936.043,0.0683959710733165,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,5
371,64895.141,0.0488439253924573,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,5
372,4269.769,0.0026766049097043,2021-01-01T00:00:00.000+01:00,Otras renovables,5
373,2855.09,0.0023749895171017,2021-02-01T00:00:00.000+01:00,Otras renovables,5
374,3613.655,0.0023382949364178,2021-03-01T00:00:00.000+01:00,Otras renovables,5
375,4175.863,0.0034929746497245,2021-04-01T00:00:00.000+02:00,Otras renovables,5
376,4260.807,0.00329958999324,2021-05-01T00:00:00.000+02:00,Otras renovables,5
377,3787.998,0.0034900189050499,2021-06-01T00:00:00.000+02:00,Otras renovables,5
378,4691.78,0.0034514092279516,2021-07-01T00:00:00.000+02:00,Otras renovables,5
379,4241.46,0.0037080760824551,2021-08-01T00:00:00.000+02:00,Otras renovables,5
380,4223.832,0.0052663459732554,2021-09-01T00:00:00.000+02:00,Otras renovables,5
381,4581.506,0.0048943551381741,2021-10-01T00:00:00.000+02:00,Otras renovables,5
382,4136.553,0.0025051662145736,2021-11-01T00:00:00.000+01:00,Otras renovables,5
383,3940.561,0.0029658995191708,2021-12-01T00:00:00.000+01:00,Otras renovables,5
384,1595218.25,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,5
385,1202148.464,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,5
386,1545423.096,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,5
387,1195503.38,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,5
388,1291314.075,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,5
389,1085380.367,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,5
390,1359380.963,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,5
391,1143843.844,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,5
392,802042.2550000001,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,5
393,936079.6,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,5
394,1651209.0,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,5
395,1328622.556,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,5
396,292.916,0.0038550933128392,2019-01-01T00:00:00.000+01:00,Hidráulica,8742
397,265.049,0.0036896073690305,2019-02-01T00:00:00.000+01:00,Hidráulica,8742
398,298.315,0.0023879592134661,2019-03-01T00:00:00.000+01:00,Hidráulica,8742
399,296.753,0.0031426768823371,2019-04-01T00:00:00.000+02:00,Hidráulica,8742
400,305.942,0.0023869668871014,2019-05-01T00:00:00.000+02:00,Hidráulica,8742
401,276.681,0.0027622148897979,2019-06-01T00:00:00.000+02:00,Hidráulica,8742
402,298.419,0.0015482570892157,2019-07-01T00:00:00.000+02:00,Hidráulica,8742
403,299.29,0.0015692048407722,2019-08-01T00:00:00.000+02:00,Hidráulica,8742
404,282.539,0.002225773690307,2019-09-01T00:00:00.000+02:00,Hidráulica,8742
405,297.947,0.0026467071109852,2019-10-01T00:00:00.000+02:00,Hidráulica,8742
406,296.523,0.0020212009648499,2019-11-01T00:00:00.000+01:00,Hidráulica,8742
407,299.145,0.0033851593311306,2019-12-01T00:00:00.000+01:00,Hidráulica,8742
408,1109.656,0.0146042804939024,2019-01-01T00:00:00.000+01:00,Hidroeólica,8742
409,972.545,0.0135382861233726,2019-02-01T00:00:00.000+01:00,Hidroeólica,8742
410,1955.158,0.0156506966122454,2019-03-01T00:00:00.000+01:00,Hidroeólica,8742
411,1548.369,0.0163975544025757,2019-04-01T00:00:00.000+02:00,Hidroeólica,8742
412,2031.012,0.0158460047698767,2019-05-01T00:00:00.000+02:00,Hidroeólica,8742
413,1372.141,0.0136986215211822,2019-06-01T00:00:00.000+02:00,Hidroeólica,8742
414,3727.338,0.0193381704328588,2019-07-01T00:00:00.000+02:00,Hidroeólica,8742
415,3475.119,0.0182203667247809,2019-08-01T00:00:00.000+02:00,Hidroeólica,8742
416,2218.351,0.0174756309453434,2019-09-01T00:00:00.000+02:00,Hidroeólica,8742
417,1582.837,0.0140605743418478,2019-10-01T00:00:00.000+02:00,Hidroeólica,8742
418,2096.522,0.0142906023790028,2019-11-01T00:00:00.000+01:00,Hidroeólica,8742
419,1159.67,0.0131229595063675,2019-12-01T00:00:00.000+01:00,Hidroeólica,8742
420,55716.046,0.7332837958747331,2019-01-01T00:00:00.000+01:00,Eólica,8742
421,48413.317,0.6739362576822044,2019-02-01T00:00:00.000+01:00,Eólica,8742
422,96842.352,0.7752060295731996,2019-03-01T00:00:00.000+01:00,Eólica,8742
423,67113.055,0.710741412728851,2019-04-01T00:00:00.000+02:00,Eólica,8742
424,95432.451,0.7445662919505284,2019-05-01T00:00:00.000+02:00,Eólica,8742
425,74330.709,0.7420726076927465,2019-06-01T00:00:00.000+02:00,Eólica,8742
426,158185.457,0.8206975936890252,2019-07-01T00:00:00.000+02:00,Eólica,8742
427,158502.759,0.8310444608859636,2019-08-01T00:00:00.000+02:00,Eólica,8742
428,100474.589,0.7915144342572787,2019-09-01T00:00:00.000+02:00,Eólica,8742
429,89263.401,0.7929399462905367,2019-10-01T00:00:00.000+02:00,Eólica,8742
430,125116.103,0.8528336355084091,2019-11-01T00:00:00.000+01:00,Eólica,8742
431,68726.336,0.777715146851266,2019-12-01T00:00:00.000+01:00,Eólica,8742
432,17899.612,0.2355783723784872,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,8742
433,21362.932,0.2973821117276349,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,8742
434,24927.767,0.1995423994059523,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,8742
435,24572.315,0.2602260003976624,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,8742
436,29457.906,0.2298312954264081,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,8742
437,23363.525,0.2332472292393266,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,8742
438,29616.449,0.153656024320325,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,8742
439,27737.331,0.1454293630769577,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,8742
440,23527.582,0.1853445825607879,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,8742
441,20851.228,0.1852245312769534,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,8742
442,18324.16,0.1249036664004614,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,8742
443,17279.291,0.195534450396872,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,8742
444,963.329,0.0126784579400377,2019-01-01T00:00:00.000+01:00,Otras renovables,8742
445,822.798,0.0114537370977576,2019-02-01T00:00:00.000+01:00,Otras renovables,8742
446,901.071,0.0072129151951364,2019-03-01T00:00:00.000+01:00,Otras renovables,8742
447,896.333,0.0094923555885734,2019-04-01T00:00:00.000+02:00,Otras renovables,8742
448,944.555,0.0073694409660853,2019-05-01T00:00:00.000+02:00,Otras renovables,8742
449,823.3,0.0082193266569465,2019-06-01T00:00:00.000+02:00,Otras renovables,8742
450,917.458,0.0047599544685751,2019-07-01T00:00:00.000+02:00,Otras renovables,8742
451,712.672,0.0037366044715254,2019-08-01T00:00:00.000+02:00,Otras renovables,8742
452,436.619,0.0034395785462827,2019-09-01T00:00:00.000+02:00,Otras renovables,8742
453,577.3,0.0051282409796768,2019-10-01T00:00:00.000+02:00,Otras renovables,8742
454,873.034,0.0059508947472768,2019-11-01T00:00:00.000+01:00,Otras renovables,8742
455,905.106,0.0102422839143638,2019-12-01T00:00:00.000+01:00,Otras renovables,8742
456,75981.55900000001,1.0,2019-01-01T00:00:00.000+01:00,Generación renovable,8742
457,71836.64099999999,1.0,2019-02-01T00:00:00.000+01:00,Generación renovable,8742
458,124924.663,1.0,2019-03-01T00:00:00.000+01:00,Generación renovable,8742
459,94426.825,1.0,2019-04-01T00:00:00.000+02:00,Generación renovable,8742
460,128171.866,1.0,2019-05-01T00:00:00.000+02:00,Generación renovable,8742
461,100166.356,1.0,2019-06-01T00:00:00.000+02:00,Generación renovable,8742
462,192745.121,1.0,2019-07-01T00:00:00.000+02:00,Generación renovable,8742
463,190727.171,1.0,2019-08-01T00:00:00.000+02:00,Generación renovable,8742
464,126939.68,1.0,2019-09-01T00:00:00.000+02:00,Generación renovable,8742
465,112572.713,1.0,2019-10-01T00:00:00.000+02:00,Generación renovable,8742
466,146706.342,1.0,2019-11-01T00:00:00.000+01:00,Generación renovable,8742
467,88369.548,1.0,2019-12-01T00:00:00.000+01:00,Generación renovable,8742
468,304.314,0.0037711831167822,2020-01-01T00:00:00.000+01:00,Hidráulica,8742
469,267.69,0.0023103506479481,2020-02-01T00:00:00.000+01:00,Hidráulica,8742
470,299.312,0.0024675572919017,2020-03-01T00:00:00.000+01:00,Hidráulica,8742
471,288.387,0.0036276314045125,2020-04-01T00:00:00.000+02:00,Hidráulica,8742
472,288.463,0.0029365972584564,2020-05-01T00:00:00.000+02:00,Hidráulica,8742
473,272.333,0.0021125372737554,2020-06-01T00:00:00.000+02:00,Hidráulica,8742
474,290.301,0.0016135939939915,2020-07-01T00:00:00.000+02:00,Hidráulica,8742
475,294.139,0.0014881731697493,2020-08-01T00:00:00.000+02:00,Hidráulica,8742
476,291.651,0.0025005625067449,2020-09-01T00:00:00.000+02:00,Hidráulica,8742
477,299.756,0.0024774196500249,2020-10-01T00:00:00.000+02:00,Hidráulica,8742
478,285.276,0.0039083688916819,2020-11-01T00:00:00.000+01:00,Hidráulica,8742
479,299.581,0.003795017160874,2020-12-01T00:00:00.000+01:00,Hidráulica,8742
480,824.55,0.010218159660557,2020-01-01T00:00:00.000+01:00,Hidroeólica,8742
481,1338.515,0.011552314234892,2020-02-01T00:00:00.000+01:00,Hidroeólica,8742
482,1823.614,0.0150340515024925,2020-03-01T00:00:00.000+01:00,Hidroeólica,8742
483,991.125,0.0124674003190069,2020-04-01T00:00:00.000+02:00,Hidroeólica,8742
484,1442.708,0.0146869870921166,2020-05-01T00:00:00.000+02:00,Hidroeólica,8742
485,742.628,0.0057607022672038,2020-06-01T00:00:00.000+02:00,Hidroeólica,8742
486,3652.422,0.0203014326603161,2020-07-01T00:00:00.000+02:00,Hidroeólica,8742
487,3575.741,0.0180911807620639,2020-08-01T00:00:00.000+02:00,Hidroeólica,8742
488,1911.898,0.016392264917729,2020-09-01T00:00:00.000+02:00,Hidroeólica,8742
489,1456.723,0.0120395060810901,2020-10-01T00:00:00.000+02:00,Hidroeólica,8742
490,821.801,0.0112589263154038,2020-11-01T00:00:00.000+01:00,Hidroeólica,8742
491,958.502,0.012142063544524,2020-12-01T00:00:00.000+01:00,Hidroeólica,8742
492,60189.521,0.7458930755811698,2020-01-01T00:00:00.000+01:00,Eólica,8742
493,93155.251,0.8039945254122992,2020-02-01T00:00:00.000+01:00,Eólica,8742
494,97166.353,0.8010488816774654,2020-03-01T00:00:00.000+01:00,Eólica,8742
495,54728.521,0.6884322160919951,2020-04-01T00:00:00.000+02:00,Eólica,8742
496,69749.659,0.710062147997058,2020-05-01T00:00:00.000+02:00,Eólica,8742
497,103362.193,0.801799581430092,2020-06-01T00:00:00.000+02:00,Eólica,8742
498,148258.526,0.8240724872171753,2020-07-01T00:00:00.000+02:00,Eólica,8742
499,166390.161,0.8418379518203133,2020-08-01T00:00:00.000+02:00,Eólica,8742
500,92772.315,0.7954129166467075,2020-09-01T00:00:00.000+02:00,Eólica,8742
501,98440.837,0.8135926018118099,2020-10-01T00:00:00.000+02:00,Eólica,8742
502,54913.391,0.7523303366605306,2020-11-01T00:00:00.000+01:00,Eólica,8742
503,61422.595,0.7780860671752025,2020-12-01T00:00:00.000+01:00,Eólica,8742
504,18499.905,0.2292583627374183,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,8742
505,20258.367,0.1748437794643823,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,8742
506,21187.944,0.1746754748142575,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,8742
507,22649.498,0.284908925302608,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,8742
508,26043.626,0.2651280778188755,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,8742
509,23750.543,0.1842373394316179,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,8742
510,27014.46,0.1501557707583636,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,8742
511,26700.038,0.1350867453241092,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,8742
512,21008.713,0.1801248754256439,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,8742
513,20015.422,0.1654232100986843,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,8742
514,16227.492,0.2223216286081488,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,8742
515,15507.413,0.1964440283454583,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,8742
516,876.28,0.0108592189040724,2020-01-01T00:00:00.000+01:00,Otras renovables,8742
517,845.706,0.0072990302404781,2020-02-01T00:00:00.000+01:00,Otras renovables,8742
518,821.683,0.0067740347138827,2020-03-01T00:00:00.000+01:00,Otras renovables,8742
519,839.796,0.0105638268818774,2020-04-01T00:00:00.000+02:00,Otras renovables,8742
520,705.902,0.0071861898334932,2020-05-01T00:00:00.000+02:00,Otras renovables,8742
521,785.058,0.0060898395973307,2020-06-01T00:00:00.000+02:00,Otras renovables,8742
522,693.86,0.0038567153701535,2020-07-01T00:00:00.000+02:00,Otras renovables,8742
523,690.978,0.0034959489237641,2020-08-01T00:00:00.000+02:00,Otras renovables,8742
524,649.58,0.0055693805031745,2020-09-01T00:00:00.000+02:00,Otras renovables,8742
525,782.508,0.0064672623583905,2020-10-01T00:00:00.000+02:00,Otras renovables,8742
526,743.103,0.0101807395242346,2020-11-01T00:00:00.000+01:00,Otras renovables,8742
527,752.527,0.009532823773941,2020-12-01T00:00:00.000+01:00,Otras renovables,8742
528,80694.57,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,8742
529,115865.529,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,8742
530,121298.90600000002,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,8742
531,79497.327,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,8742
532,98230.358,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,8742
533,128912.755,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,8742
534,179909.569,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,8742
535,197651.057,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,8742
536,116634.157,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,8742
537,120995.246,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,8742
538,72991.06300000001,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,8742
539,78940.618,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,8742
540,297.621,0.0029764333813252,2021-01-01T00:00:00.000+01:00,Hidráulica,8742
541,258.53,0.0032726818989524,2021-02-01T00:00:00.000+01:00,Hidráulica,8742
542,282.265,0.0025116335173575,2021-03-01T00:00:00.000+01:00,Hidráulica,8742
543,137.806,0.0017783751665186,2021-04-01T00:00:00.000+02:00,Hidráulica,8742
544,267.836,0.0013666411715363,2021-05-01T00:00:00.000+02:00,Hidráulica,8742
545,282.177,0.0015749891167865,2021-06-01T00:00:00.000+02:00,Hidráulica,8742
546,289.726,0.0014872303651286,2021-07-01T00:00:00.000+02:00,Hidráulica,8742
547,280.659,0.0015767635572766,2021-08-01T00:00:00.000+02:00,Hidráulica,8742
548,277.52,0.002108457225392,2021-09-01T00:00:00.000+02:00,Hidráulica,8742
549,282.507,0.0019355114658262,2021-10-01T00:00:00.000+02:00,Hidráulica,8742
550,231.258,0.0021229930090537,2021-11-01T00:00:00.000+01:00,Hidráulica,8742
551,155.36,0.0013871829244353,2021-12-01T00:00:00.000+01:00,Hidráulica,8742
552,993.17,0.0099324454300295,2021-01-01T00:00:00.000+01:00,Hidroeólica,8742
553,1226.483,0.0155258140775653,2021-02-01T00:00:00.000+01:00,Hidroeólica,8742
554,1921.443,0.0170972690219901,2021-03-01T00:00:00.000+01:00,Hidroeólica,8742
555,835.908,0.0107873244176178,2021-04-01T00:00:00.000+02:00,Hidroeólica,8742
556,3227.077,0.0164662565596783,2021-05-01T00:00:00.000+02:00,Hidroeólica,8742
557,3002.042,0.0167560909575764,2021-06-01T00:00:00.000+02:00,Hidroeólica,8742
558,3578.218,0.0183678180855355,2021-07-01T00:00:00.000+02:00,Hidroeólica,8742
559,2663.478,0.0149636214980033,2021-08-01T00:00:00.000+02:00,Hidroeólica,8742
560,1429.314,0.0108592080954668,2021-09-01T00:00:00.000+02:00,Hidroeólica,8742
561,1853.455,0.0126983876643517,2021-10-01T00:00:00.000+02:00,Hidroeólica,8742
562,1139.79,0.0104634918653164,2021-11-01T00:00:00.000+01:00,Hidroeólica,8742
563,1227.861,0.010963361307802,2021-12-01T00:00:00.000+01:00,Hidroeólica,8742
564,81695.52,0.8170165170896077,2021-01-01T00:00:00.000+01:00,Eólica,8742
565,58777.922,0.7440584898752249,2021-02-01T00:00:00.000+01:00,Eólica,8742
566,84883.153,0.7553021881345152,2021-03-01T00:00:00.000+01:00,Eólica,8742
567,53035.683,0.6844211542788657,2021-04-01T00:00:00.000+02:00,Eólica,8742
568,164670.892,0.8402381336370617,2021-05-01T00:00:00.000+02:00,Eólica,8742
569,150392.79,0.8394270528539214,2021-06-01T00:00:00.000+02:00,Eólica,8742
570,162253.472,0.8328844853618589,2021-07-01T00:00:00.000+02:00,Eólica,8742
